num_article;doi;term
304;10.3390/nu14153220;intestinal inflammation
304;10.3390/nu14153220;altered gut microbiota
304;10.3390/nu14153220;mental wellbeing
304;10.3390/nu14153220;Depressive mood
304;10.3390/nu14153220;serotonin
304;10.3390/nu14153220;tryptophan
304;10.3390/nu14153220;mental well-being
304;10.3390/nu14153220;altered microbiota
313;10.3389/fmicb.2022.916765;Gut microbiota dysbiosis
313;10.3389/fmicb.2022.916765;Alcohol use disorder
313;10.3389/fmicb.2022.916765;AUD
313;10.3389/fmicb.2022.916765;psychiatric disorder
313;10.3389/fmicb.2022.916765;microbiota-gut-brain axis
313;10.3389/fmicb.2022.916765;gut barrier
313;10.3389/fmicb.2022.916765;intestinal permeability
313;10.3389/fmicb.2022.916765;gut microbiota composition
313;10.3389/fmicb.2022.916765;brain function
313;10.3389/fmicb.2022.916765;immune and inflammatory pathways
313;10.3389/fmicb.2022.916765;neurotransmitter release
313;10.3389/fmicb.2022.916765;DA
313;10.3389/fmicb.2022.916765;5-HT
313;10.3389/fmicb.2022.916765;GABA
313;10.3389/fmicb.2022.916765;alcohol addiction
313;10.3389/fmicb.2022.916765;fecal microbiota transplantation
315;10.3389/fnins.2022.813075;Gut microbiome
315;10.3389/fnins.2022.813075;major depressive disorder
315;10.3389/fnins.2022.813075;MDD
315;10.3389/fnins.2022.813075;antidepressant treatment
315;10.3389/fnins.2022.813075;16S rRNA sequencing
315;10.3389/fnins.2022.813075;metabolomics
315;10.3389/fnins.2022.813075;responder
315;10.3389/fnins.2022.813075;non-responder
315;10.3389/fnins.2022.813075;Actinobacteria
315;10.3389/fnins.2022.813075;Christensenellaceae
315;10.3389/fnins.2022.813075;Eggerthellaceae
315;10.3389/fnins.2022.813075;Adlercreutzia
315;10.3389/fnins.2022.813075;Christensenellaceae R7 group
315;10.3389/fnins.2022.813075;lipid metabolism
315;10.3389/fnins.2022.813075;cholestane steroids
315;10.3389/fnins.2022.813075;steroid esters
315;10.3389/fnins.2022.813075;metabolic function
315;10.3389/fnins.2022.813075;antidepressants
321;10.1186/s13063-022-06413-7;polyunsaturated fatty acid
321;10.1186/s13063-022-06413-7;PUFA
321;10.1186/s13063-022-06413-7;microbiome-gut-brain axis
321;10.1186/s13063-022-06413-7;adolescents
321;10.1186/s13063-022-06413-7;anorexia nervosa
321;10.1186/s13063-022-06413-7;AN
321;10.1186/s13063-022-06413-7;psychiatric disease
321;10.1186/s13063-022-06413-7;gut microbiome
321;10.1186/s13063-022-06413-7;body mass index
321;10.1186/s13063-022-06413-7;BMI
321;10.1186/s13063-022-06413-7;gastrointestinal symptoms
321;10.1186/s13063-022-06413-7;eating disorder psychopathology
321;10.1186/s13063-022-06413-7;MRI
321;10.1186/s13063-022-06413-7;functional
321;10.1186/s13063-022-06413-7;morphological changes
321;10.1186/s13063-022-06413-7;neuropsychological assessments
321;10.1186/s13063-022-06413-7;cognitive functioning
321;10.1186/s13063-022-06413-7;serum inflammation
321;10.1186/s13063-022-06413-7;gut permeability markers
321;10.1186/s13063-022-06413-7;gut microbiota
321;10.1186/s13063-022-06413-7;weight gain
326;10.3390/nu14122523;Ginsenosides
326;10.3390/nu14122523;American Ginseng Berry
326;10.3390/nu14122523;Mental Health
326;10.3390/nu14122523;Gut-Brain Axis
326;10.3390/nu14122523;ginseng
326;10.3390/nu14122523;Panax
326;10.3390/nu14122523;mental health-promoting nutraceuticals
326;10.3390/nu14122523;neuroprotective
326;10.3390/nu14122523;antidepressant compounds
326;10.3390/nu14122523;neuroprotection
329;10.3390/ijms23126643;Gut Microbiota
329;10.3390/ijms23126643;GM
329;10.3390/ijms23126643;mental health
329;10.3390/ijms23126643;emerging adulthood
329;10.3390/ijms23126643;neurobiological development
329;10.3390/ijms23126643;hypothalamic-pituitary-adrenal axis
329;10.3390/ijms23126643;gut-brain-microbiota axis
329;10.3390/ijms23126643;microbiota
329;10.3390/ijms23126643;metabolites
329;10.3390/ijms23126643;dysbiotic
329;10.3390/ijms23126643;microbiome
330;10.1038/s41398-022-01993-z;Fecal microbiota transplantation
330;10.1038/s41398-022-01993-z;rheumatoid arthritis
330;10.1038/s41398-022-01993-z;RA
330;10.1038/s41398-022-01993-z;depression
330;10.1038/s41398-022-01993-z;gut-microbiota-brain axis
330;10.1038/s41398-022-01993-z;collagen-induced arthritis
330;10.1038/s41398-022-01993-z;CIA
330;10.1038/s41398-022-01993-z;depression-like behaviors
330;10.1038/s41398-022-01993-z;gut microbiota
330;10.1038/s41398-022-01993-z;FMT
330;10.1038/s41398-022-01993-z;antibiotic cocktail
330;10.1038/s41398-022-01993-z;ABX
330;10.1038/s41398-022-01993-z;interleukin-6
330;10.1038/s41398-022-01993-z;IL-6
330;10.1038/s41398-022-01993-z;synaptic proteins
330;10.1038/s41398-022-01993-z;prefrontal cortex
330;10.1038/s41398-022-01993-z;PFC
330;10.1038/s41398-022-01993-z;tumor necrosis factor-α
330;10.1038/s41398-022-01993-z;TNF-α
330;10.1038/s41398-022-01993-z;T cells differentiation
330;10.1038/s41398-022-01993-z;Peyer's patches
330;10.1038/s41398-022-01993-z;Treg cells
330;10.1038/s41398-022-01993-z;Th1/Th2 index
330;10.1038/s41398-022-01993-z;systemic inflammation
336;10.1177/20451253221096525;Gut microbiome
336;10.1177/20451253221096525;schizophrenia
336;10.1177/20451253221096525;SCZ
336;10.1177/20451253221096525;mental disorder
336;10.1177/20451253221096525;metabolic comorbidities
336;10.1177/20451253221096525;obesity
336;10.1177/20451253221096525;diabetes mellitus
336;10.1177/20451253221096525;Antipsychotics
336;10.1177/20451253221096525;APs
336;10.1177/20451253221096525;gut microbiota
336;10.1177/20451253221096525;GMB
336;10.1177/20451253221096525;depression
336;10.1177/20451253221096525;bipolar disorder
336;10.1177/20451253221096525;Fecal microbiota transplantation
336;10.1177/20451253221096525;SCZ-like behavioral phenotypes
336;10.1177/20451253221096525;prebiotic
336;10.1177/20451253221096525;probiotic formulations
336;10.1177/20451253221096525;symptomatology
336;10.1177/20451253221096525;metabolic adverse effects
337;10.3389/fncel.2022.867267;Microbiome
337;10.3389/fncel.2022.867267;Gut Endocannabinoid System
337;10.3389/fncel.2022.867267;Stress Responses
337;10.3389/fncel.2022.867267;Metabolism
337;10.3389/fncel.2022.867267;gut epithelium
337;10.3389/fncel.2022.867267;enteroendocrine cells
337;10.3389/fncel.2022.867267;vagus nerve
337;10.3389/fncel.2022.867267;gut motility
337;10.3389/fncel.2022.867267;permeability
337;10.3389/fncel.2022.867267;inflammatory responses
337;10.3389/fncel.2022.867267;microbiota composition
337;10.3389/fncel.2022.867267;intestinal endocannabinoid system
337;10.3389/fncel.2022.867267;gut-brain axis
337;10.3389/fncel.2022.867267;mental health
337;10.3389/fncel.2022.867267;stress resilience
337;10.3389/fncel.2022.867267;stress-related disorders
338;10.3390/nu14091921;Microbiome-Brain-Gut Axis
338;10.3390/nu14091921;Depressive Disorder
338;10.3390/nu14091921;gut microbiota
338;10.3390/nu14091921;central nervous system
338;10.3390/nu14091921;microbiome-brain-gut axis
338;10.3390/nu14091921;depression
338;10.3390/nu14091921;dysbiosis
338;10.3390/nu14091921;hypothalamic-pituitary-adrenal
338;10.3390/nu14091921;HPA axis
338;10.3390/nu14091921;neurotransmitters
338;10.3390/nu14091921;gut peptides
338;10.3390/nu14091921;immune system
338;10.3390/nu14091921;stress-measurement
343;10.1016/j.brainresbull.2022.02.004;Brain-gut-microbiota axis
343;10.1016/j.brainresbull.2022.02.004;depression
343;10.1016/j.brainresbull.2022.02.004;gut microbiota
343;10.1016/j.brainresbull.2022.02.004;microbe-derived short-chain fatty acids
343;10.1016/j.brainresbull.2022.02.004;D-amino acids
343;10.1016/j.brainresbull.2022.02.004;metabolites
343;10.1016/j.brainresbull.2022.02.004;neural
343;10.1016/j.brainresbull.2022.02.004;immune systems
343;10.1016/j.brainresbull.2022.02.004;susceptibility
343;10.1016/j.brainresbull.2022.02.004;resilience
343;10.1016/j.brainresbull.2022.02.004;stress
343;10.1016/j.brainresbull.2022.02.004;Vagotomy
343;10.1016/j.brainresbull.2022.02.004;depression-like phenotypes
343;10.1016/j.brainresbull.2022.02.004;fecal microbiota transplantation
343;10.1016/j.brainresbull.2022.02.004;vagus nerve
343;10.1016/j.brainresbull.2022.02.004;therapeutic target
350;10.1038/s41380-022-01456-3;gut microbiota composition
350;10.1038/s41380-022-01456-3;major depressive disorder
350;10.1038/s41380-022-01456-3;MDD
350;10.1038/s41380-022-01456-3;bipolar disorder
350;10.1038/s41380-022-01456-3;BD
350;10.1038/s41380-022-01456-3;schizophrenia
350;10.1038/s41380-022-01456-3;SZ
350;10.1038/s41380-022-01456-3;psychiatry
350;10.1038/s41380-022-01456-3;mental disorders
350;10.1038/s41380-022-01456-3;α-diversity
350;10.1038/s41380-022-01456-3;β-diversity
350;10.1038/s41380-022-01456-3;bacterial taxa
350;10.1038/s41380-022-01456-3;short-chain fatty acids
350;10.1038/s41380-022-01456-3;butyrate
350;10.1038/s41380-022-01456-3;lactic acid-producing bacteria
350;10.1038/s41380-022-01456-3;glutamate
350;10.1038/s41380-022-01456-3;GABA metabolism
350;10.1038/s41380-022-01456-3;mental and brain health
352;10.1007/s00406-021-01325-0;Microglial depletion
352;10.1007/s00406-021-01325-0;gut microbiota composition
352;10.1007/s00406-021-01325-0;short-chain fatty acids
352;10.1007/s00406-021-01325-0;PLX5622
352;10.1007/s00406-021-01325-0;colony-stimulating factor 1 receptor
352;10.1007/s00406-021-01325-0;CSF1R
352;10.1007/s00406-021-01325-0;microglia
352;10.1007/s00406-021-01325-0;SCFAs
352;10.1007/s00406-021-01325-0;microglial markers
352;10.1007/s00406-021-01325-0;prefrontal cortex
352;10.1007/s00406-021-01325-0;PFC
352;10.1007/s00406-021-01325-0;hippocampus
352;10.1007/s00406-021-01325-0;β-diversity
352;10.1007/s00406-021-01325-0;microbial markers
352;10.1007/s00406-021-01325-0;lactic acid
352;10.1007/s00406-021-01325-0;microbiome-microglia crosstalk
352;10.1007/s00406-021-01325-0;brain-gut axis
476;10.1136/bmjopen-2020-043221;microbiota composition    
476;10.1136/bmjopen-2020-043221;gut microbiota    
476;10.1136/bmjopen-2020-043221;oral microbiota    
476;10.1136/bmjopen-2020-043221;anxiety     
476;10.1136/bmjopen-2020-043221;depression     
476;10.1136/bmjopen-2020-043221;irritable bowel syndrome   
476;10.1136/bmjopen-2020-043221;IBS     
476;10.1136/bmjopen-2020-043221;functional gastrointestinal disorders   
476;10.1136/bmjopen-2020-043221;depressive/anxiety disorder    
476;10.1136/bmjopen-2020-043221;16S rRNA gene sequencing  
476;10.1136/bmjopen-2020-043221;nuclear MR spectroscopy   
477;10.3389/fcell.2021.649103;Brain Neurotransmitter Modulation   
477;10.3389/fcell.2021.649103;Gut Microbiota    
477;10.3389/fcell.2021.649103;Anxiety     
477;10.3389/fcell.2021.649103;Depression     
477;10.3389/fcell.2021.649103;serotonergic     
477;10.3389/fcell.2021.649103;dopaminergic     
477;10.3389/fcell.2021.649103;noradrenergic neurotransmission    
477;10.3389/fcell.2021.649103;germ-free rodents    
477;10.3389/fcell.2021.649103;probiotics     
477;10.3389/fcell.2021.649103;gut-brain axis diseases   
479;10.1016/j.jpsychires.2021.01.021;germ-free mice    
479;10.1016/j.jpsychires.2021.01.021;gut microbiota    
479;10.1016/j.jpsychires.2021.01.021;GABAergic     
479;10.1016/j.jpsychires.2021.01.021;glutamatergic signaling    
479;10.1016/j.jpsychires.2021.01.021;mood disorders    
479;10.1016/j.jpsychires.2021.01.021;E. coli JM83   
479;10.1016/j.jpsychires.2021.01.021;specific-pathogen-free     
479;10.1016/j.jpsychires.2021.01.021;BDNF     
479;10.1016/j.jpsychires.2021.01.021;hippocampus     
479;10.1016/j.jpsychires.2021.01.021;amygdala     
479;10.1016/j.jpsychires.2021.01.021;prefrontal cortex    
479;10.1016/j.jpsychires.2021.01.021;quantitative PCR    
479;10.1016/j.jpsychires.2021.01.021;human depression    
484;10.1016/j.lfs.2020.118865;spinal cord injury   
484;10.1016/j.lfs.2020.118865;gut microbiota    
484;10.1016/j.lfs.2020.118865;gut dysbiosis    
484;10.1016/j.lfs.2020.118865;microbiota-gut-brain     
484;10.1016/j.lfs.2020.118865;anxiety     
484;10.1016/j.lfs.2020.118865;depression     
484;10.1016/j.lfs.2020.118865;neuropathic pain    
484;10.1016/j.lfs.2020.118865;germ-free animals    
484;10.1016/j.lfs.2020.118865;fecal microbiota transplantation   
484;10.1016/j.lfs.2020.118865;probiotics     
485;10.1016/j.cpr.2020.101943;gut microbiota    
485;10.1016/j.cpr.2020.101943;anxiety     
485;10.1016/j.cpr.2020.101943;depression     
485;10.1016/j.cpr.2020.101943;depressive disorders    
485;10.1016/j.cpr.2020.101943;generalised anxiety disorder   
485;10.1016/j.cpr.2020.101943;Alpha     
485;10.1016/j.cpr.2020.101943;beta diversity    
485;10.1016/j.cpr.2020.101943;Enterobacteriaceae     
485;10.1016/j.cpr.2020.101943;Desulfovibrio     
485;10.1016/j.cpr.2020.101943;short-chain fatty acid   
485;10.1016/j.cpr.2020.101943;Faecalibacterium     
485;10.1016/j.cpr.2020.101943;peripheral inflammation    
486;10.1007/s13555-020-00466-9;Gut-Brain-Skin Axis    
486;10.1007/s13555-020-00466-9;Psoriasis     
486;10.1007/s13555-020-00466-9;gut microbiota    
486;10.1007/s13555-020-00466-9;immune system    
486;10.1007/s13555-020-00466-9;nervous system    
486;10.1007/s13555-020-00466-9;neurotransmitters     
486;10.1007/s13555-020-00466-9;dopamine     
486;10.1007/s13555-020-00466-9;serotonin     
486;10.1007/s13555-020-00466-9;γ-aminobutyric acid    
486;10.1007/s13555-020-00466-9;GABA     
486;10.1007/s13555-020-00466-9;probiotics     
490;10.1142/S0192415X21500920;gut microbiota    
490;10.1142/S0192415X21500920;mild metabolic disorders   
490;10.1142/S0192415X21500920;Olanzapine     
490;10.1142/S0192415X21500920;berberine     
490;10.1142/S0192415X21500920;schizophrenia     
490;10.1142/S0192415X21500920;bipolar disorder    
490;10.1142/S0192415X21500920;schizoaffective psychosis    
490;10.1142/S0192415X21500920;HOMA-IR     
490;10.1142/S0192415X21500920;Firmicutes     
490;10.1142/S0192415X21500920;bacteroides     
492;10.2174/1381612827666210804110139;Schizophrenia     
492;10.2174/1381612827666210804110139;Antipsychotic Drugs    
492;10.2174/1381612827666210804110139;Metabolic Syndrome    
492;10.2174/1381612827666210804110139;Metabolomics     
492;10.2174/1381612827666210804110139;first episode psychosis   
492;10.2174/1381612827666210804110139;fatty acids    
492;10.2174/1381612827666210804110139;amino acids    
492;10.2174/1381612827666210804110139;biogenic amines    
492;10.2174/1381612827666210804110139;gut microbiota metabolites   
492;10.2174/1381612827666210804110139;oxidative stress    
492;10.2174/1381612827666210804110139;phosphatidylcholines     
492;10.2174/1381612827666210804110139;acylcarnitines     
492;10.2174/1381612827666210804110139;Sirtuin 1    
492;10.2174/1381612827666210804110139;orexin-A     
492;10.2174/1381612827666210804110139;Leptin     
492;10.2174/1381612827666210804110139;adiponectin     
492;10.2174/1381612827666210804110139;interleukin-6     
493;10.2174/0929867328666210526100147;serotonin     
493;10.2174/0929867328666210526100147;gut microbiota    
493;10.2174/0929867328666210526100147;gut dysbiosis    
493;10.2174/0929867328666210526100147;enterochromaffin cells    
503;10.3390/ijms21239234;Bacterial Metabolites    
503;10.3390/ijms21239234;Human Gut Microbiota   
503;10.3390/ijms21239234;Depression     
503;10.3390/ijms21239234;microbiota-gut-brain axis    
503;10.3390/ijms21239234;neuroactive     
503;10.3390/ijms21239234;immunomodulatory     
503;10.3390/ijms21239234;low molecular weight compounds  
503;10.3390/ijms21239234;functional foods    
503;10.3390/ijms21239234;psychobiotics     
503;10.3390/ijms21239234;depressive disorders    
503;10.3390/ijms21239234;metagenomic technologies    
507;10.1007/s12088-020-00898-z;Human Gut Microbiota   
507;10.1007/s12088-020-00898-z;Mental Health    
507;10.1007/s12088-020-00898-z;neurological functions    
507;10.1007/s12088-020-00898-z;neuroendocrinal     
507;10.1007/s12088-020-00898-z;metabolic pathways    
507;10.1007/s12088-020-00898-z;neurotransmitters     
507;10.1007/s12088-020-00898-z;cytokines     
507;10.1007/s12088-020-00898-z;bioactive metabolites    
507;10.1007/s12088-020-00898-z;mental disorders    
507;10.1007/s12088-020-00898-z;gut dysbiosis    
507;10.1007/s12088-020-00898-z;psychobiotics     
507;10.1007/s12088-020-00898-z;gut microbiome    
512;10.1038/s41598-020-77673-z;emotional well-being    
512;10.1038/s41598-020-77673-z;gut microbiota    
512;10.1038/s41598-020-77673-z;gut microbiome profiles   
512;10.1038/s41598-020-77673-z;enterotype     
512;10.1038/s41598-020-77673-z;16S rRNA gene sequencing  
512;10.1038/s41598-020-77673-z;Bacteroides     
512;10.1038/s41598-020-77673-z;Prevotella     
512;10.1038/s41598-020-77673-z;Shannon Index    
512;10.1038/s41598-020-77673-z;Lachnospiraceae     
512;10.1038/s41598-020-77673-z;mental health    
514;10.3390/nu12113422;Probiotic Treatment    
514;10.3390/nu12113422;Vitamin B7    
514;10.3390/nu12113422;Depression     
514;10.3390/nu12113422;inflammation status    
514;10.3390/nu12113422;gut microbiome    
514;10.3390/nu12113422;multistrain probiotic    
514;10.3390/nu12113422;biotin     
514;10.3390/nu12113422;16S rRNA    
514;10.3390/nu12113422;Ruminococcus gauvreauii    
514;10.3390/nu12113422;Coprococcus 3    
514;10.3390/nu12113422;β-diversity     
514;10.3390/nu12113422;KEGG-analysis     
514;10.3390/nu12113422;vitamin B6    
514;10.3390/nu12113422;major depressive disorder   
519;10.3389/fcell.2020.582320;Microbiome Profiling    
519;10.3389/fcell.2020.582320;gut dysbiosis    
519;10.3389/fcell.2020.582320;metabotropic glutamate receptor 5  
519;10.3389/fcell.2020.582320;mGlu5     
519;10.3389/fcell.2020.582320;Schizophrenia     
519;10.3389/fcell.2020.582320;16S rRNA sequencing   
519;10.3389/fcell.2020.582320;Erysipelotrichaceae     
519;10.3389/fcell.2020.582320;Allobaculum     
519;10.3389/fcell.2020.582320;Erysipelotrichales     
519;10.3389/fcell.2020.582320;Bacteroidales     
519;10.3389/fcell.2020.582320;Clostridiales     
519;10.3389/fcell.2020.582320;microbiota-gut-brain axis    
520;10.3389/fcimb.2020.580980;Irritable Bowel Syndrome   
520;10.3389/fcimb.2020.580980;Depression     
520;10.3389/fcimb.2020.580980;comorbidity     
520;10.3389/fcimb.2020.580980;diarrhea-predominant IBS    
520;10.3389/fcimb.2020.580980;IBS-D     
520;10.3389/fcimb.2020.580980;fecal microbiota signatures   
520;10.3389/fcimb.2020.580980;multiomics     
520;10.3389/fcimb.2020.580980;fecal metagenome-wide sequencing   
520;10.3389/fcimb.2020.580980;serum metabolomics profiling   
520;10.3389/fcimb.2020.580980;clusters of orthologous groups of protein
520;10.3389/fcimb.2020.580980;Trehalose and maltose hydrolase  
520;10.3389/fcimb.2020.580980;fucose permease    
520;10.3389/fcimb.2020.580980;urease accessory proteins UreE  
520;10.3389/fcimb.2020.580980;Escherichia coli    
520;10.3389/fcimb.2020.580980;Enterobacter cloacae    
520;10.3389/fcimb.2020.580980;maltotriose     
520;10.3389/fcimb.2020.580980;isomaltose     
520;10.3389/fcimb.2020.580980;anandamide     
520;10.3389/fcimb.2020.580980;brain-gut axis    
524;10.5056/jnm20079;Psychobiotic     
524;10.5056/jnm20079;serum Brain-derived Neurotrophic Factor  
524;10.5056/jnm20079;Depressive Patients    
524;10.5056/jnm20079;probiotics     
524;10.5056/jnm20079;prebiotics     
524;10.5056/jnm20079;microbiota-gut-brain axis    
524;10.5056/jnm20079;cytokines     
524;10.5056/jnm20079;chemokines     
524;10.5056/jnm20079;neurotransmitters     
524;10.5056/jnm20079;neurotrophins     
524;10.5056/jnm20079;Lactobacillus helveticus R0052   
524;10.5056/jnm20079;Bifidobacterium longum R0175   
524;10.5056/jnm20079;CEREBIOME     
524;10.5056/jnm20079;BDNF     
525;10.1007/s11920-020-01186-9;Early Life Stress   
525;10.1007/s11920-020-01186-9;Infant Gut Microbiota   
525;10.1007/s11920-020-01186-9;Mental Health    
525;10.1007/s11920-020-01186-9;Neurocognitive Development    
525;10.1007/s11920-020-01186-9;ELS     
525;10.1007/s11920-020-01186-9;affective     
525;10.1007/s11920-020-01186-9;cognitive functioning    
525;10.1007/s11920-020-01186-9;probiotics     
525;10.1007/s11920-020-01186-9;prenatal stress    
525;10.1007/s11920-020-01186-9;fetal programming    
526;10.3390/ijms21176413;Alcohol Addiction    
526;10.3390/ijms21176413;Gut Microbiota    
526;10.3390/ijms21176413;Alcoholism Treatment    
526;10.3390/ijms21176413;alcohol use disorder   
526;10.3390/ijms21176413;anxiety     
526;10.3390/ijms21176413;depression     
526;10.3390/ijms21176413;intestinal barrier    
526;10.3390/ijms21176413;intestinal permeability    
526;10.3390/ijms21176413;gut-brain axis    
526;10.3390/ijms21176413;bile acids    
526;10.3390/ijms21176413;fecal microbiota transplantation   
526;10.3390/ijms21176413;psychotropic effects    
526;10.3390/ijms21176413;Alcohol dehydrogenase    
526;10.3390/ijms21176413;aldehyde dehydrogenase    
526;10.3390/ijms21176413;CRISPRs     
527;32(Suppl;1):158-163 epigenetic processes   
527;32(Suppl;1):158-163 psychiatric disorders   
527;32(Suppl;1):158-163 inflammatory response   
527;32(Suppl;1):158-163 gut microbiota   
527;32(Suppl;1):158-163 gene polymorphisms   
527;32(Suppl;1):158-163 epigenetic modifications   
527;32(Suppl;1):158-163 host epigenetic   
527;32(Suppl;1):158-163 hypothalamic-pituitary-adrenal axis   
528;10.1016/j.psychres.2020.113260;intestinal microbiome    
528;10.1016/j.psychres.2020.113260;biomarker     
528;10.1016/j.psychres.2020.113260;schizophrenia     
528;10.1016/j.psychres.2020.113260;SCZ     
528;10.1016/j.psychres.2020.113260;16S rRNA Miseq   
528;10.1016/j.psychres.2020.113260;random forest model   
528;10.1016/j.psychres.2020.113260;genus-level diagnosis biomarkers   
528;10.1016/j.psychres.2020.113260;non-invasive diagnostic tool   
530;10.1016/j.jad.2020.05.115;human gut microbiota   
530;10.1016/j.jad.2020.05.115;depression     
530;10.1016/j.jad.2020.05.115;affective disorders    
530;10.1016/j.jad.2020.05.115;Major Depressive Disorder   
530;10.1016/j.jad.2020.05.115;MDD     
530;10.1016/j.jad.2020.05.115;alpha diversity    
530;10.1016/j.jad.2020.05.115;metabolomics     
530;10.1016/j.jad.2020.05.115;microbiota-gut-brain axis    
531;10.1080/1028415X.2018.1544332;fermented foods    
531;10.1080/1028415X.2018.1544332;gut microbiome composition   
531;10.1080/1028415X.2018.1544332;depression     
531;10.1080/1028415X.2018.1544332;anxiety     
531;10.1080/1028415X.2018.1544332;inflammation     
531;10.1080/1028415X.2018.1544332;immune activation    
531;10.1080/1028415X.2018.1544332;intestinal permeability    
531;10.1080/1028415X.2018.1544332;hypothalamic-pituitary-adrenal axis    
531;10.1080/1028415X.2018.1544332;neurotransmitter/neuropeptide dysregulation    
531;10.1080/1028415X.2018.1544332;functional foods    
531;10.1080/1028415X.2018.1544332;probiotics     
531;10.1080/1028415X.2018.1544332;prebiotics     
531;10.1080/1028415X.2018.1544332;biogenics     
531;10.1080/1028415X.2018.1544332;endotoxins     
532;10.3389/fpsyt.2020.00631;Morphine Reward    
532;10.3389/fpsyt.2020.00631;gut dysbiosis    
532;10.3389/fpsyt.2020.00631;central nervous system   
532;10.3389/fpsyt.2020.00631;opioid use disorders   
532;10.3389/fpsyt.2020.00631;conditioned place preference   
532;10.3389/fpsyt.2020.00631;CPP     
532;10.3389/fpsyt.2020.00631;16S rRNA sequencing   
532;10.3389/fpsyt.2020.00631;alpha diversity    
532;10.3389/fpsyt.2020.00631;Alloprevotella     
532;10.3389/fpsyt.2020.00631;Romboutsia     
534;10.1186/s12974-020-01916-z;Lactobacillus intestinalis    
534;10.1186/s12974-020-01916-z;Lactobacillus reuteri    
534;10.1186/s12974-020-01916-z;depression-like phenotypes    
534;10.1186/s12974-020-01916-z;anhedonia-like phenotypes    
534;10.1186/s12974-020-01916-z;antibiotic-treated mice    
534;10.1186/s12974-020-01916-z;vagus nerve    
534;10.1186/s12974-020-01916-z;brain-gut-microbiota axis    
534;10.1186/s12974-020-01916-z;fecal microbiota transplantation   
534;10.1186/s12974-020-01916-z;chronic social defeat stress  
534;10.1186/s12974-020-01916-z;CSDS     
534;10.1186/s12974-020-01916-z;interleukin-6     
534;10.1186/s12974-020-01916-z;prefrontal cortex    
539;10.1016/j.phrs.2020.104856;microbiota     
539;10.1016/j.phrs.2020.104856;psychiatric disorders    
539;10.1016/j.phrs.2020.104856;Central Nervous System   
539;10.1016/j.phrs.2020.104856;dysbiosis     
539;10.1016/j.phrs.2020.104856;autism spectrum disorders   
539;10.1016/j.phrs.2020.104856;Alzheimer's disease    
539;10.1016/j.phrs.2020.104856;Parkinson's disease    
539;10.1016/j.phrs.2020.104856;neuropsychiatric drugs    
541;10.1016/j.bcp.2020.113935;(R)-ketamine     
541;10.1016/j.bcp.2020.113935;antidepressant     
541;10.1016/j.bcp.2020.113935;treatment-resistant depression    
541;10.1016/j.bcp.2020.113935;(S)-ketamine     
541;10.1016/j.bcp.2020.113935;N-methyl-d-aspartate receptor    
541;10.1016/j.bcp.2020.113935;NMDAR     
541;10.1016/j.bcp.2020.113935;brain-derived neurotrophic factor   
541;10.1016/j.bcp.2020.113935;BDNF     
541;10.1016/j.bcp.2020.113935;tropomyosin-related kinase B   
541;10.1016/j.bcp.2020.113935;TrkB     
541;10.1016/j.bcp.2020.113935;transforming growth factor β1  
541;10.1016/j.bcp.2020.113935;TGF-β1     
541;10.1016/j.bcp.2020.113935;brain-gut-microbiota axis    
542;10.1093/advances/nmaa016;gut microbiota    
542;10.1093/advances/nmaa016;dietary interventions    
542;10.1093/advances/nmaa016;depression     
542;10.1093/advances/nmaa016;anxiety     
542;10.1093/advances/nmaa016;microbiome-gut-brain axis    
542;10.1093/advances/nmaa016;regulation of brain function  
542;10.1093/advances/nmaa016;nutritional intervention    
547;10.1007/s11916-020-00871-x;Gut Microbiome Dysbiosis   
547;10.1007/s11916-020-00871-x;Depression     
547;10.1007/s11916-020-00871-x;microbiota-gut-brain axis    
547;10.1007/s11916-020-00871-x;vagus nerve    
547;10.1007/s11916-020-00871-x;microbial metabolites    
547;10.1007/s11916-020-00871-x;immune mediators    
547;10.1007/s11916-020-00871-x;neurotransmission     
547;10.1007/s11916-020-00871-x;neuroinflammation     
547;10.1007/s11916-020-00871-x;neuropsychiatric disease states   
550;10.1093/nutrit/nuz080;Probiotics     
550;10.1093/nutrit/nuz080;prebiotics     
550;10.1093/nutrit/nuz080;psychiatric disorders    
550;10.1093/nutrit/nuz080;gut-brain axis    
550;10.1093/nutrit/nuz080;microbial dysbiosis    
550;10.1093/nutrit/nuz080;major depressive disorder   
550;10.1093/nutrit/nuz080;Alzheimer's disease    
550;10.1093/nutrit/nuz080;acute mania    
550;10.1093/nutrit/nuz080;autism spectrum disorders   
550;10.1093/nutrit/nuz080;schizophrenia     
551;10.1016/j.alcohol.2019.10.002;cytokine levels    
551;10.1016/j.alcohol.2019.10.002;gut microbiota markers   
551;10.1016/j.alcohol.2019.10.002;Proteobacteria     
551;10.1016/j.alcohol.2019.10.002;Faecalibacterium     
551;10.1016/j.alcohol.2019.10.002;short-chain fatty acid   
551;10.1016/j.alcohol.2019.10.002;butyrate     
551;10.1016/j.alcohol.2019.10.002;Hospital Anxiety and Depression Scale 
551;10.1016/j.alcohol.2019.10.002;TGF-β1     
551;10.1016/j.alcohol.2019.10.002;TNF-α     
551;10.1016/j.alcohol.2019.10.002;IL-10     
551;10.1016/j.alcohol.2019.10.002;IL-8     
551;10.1016/j.alcohol.2019.10.002;IL-6     
551;10.1016/j.alcohol.2019.10.002;IFN-γ     
